QuestionId,QuestionTitle,QuestionBody,QuestionTags,QuestionDate,AcceptedAnswerId,AnswerId,Answer Body,AnswerDate
11741.0,Angle in qiskit,"I have been working on Qiskit. Is it possible to display just the angle of each gate in a circuit as an output? For example, if the below code is my circuit is it possible to just print the angle of the gate. We have function QuantumCircuit.count_ops() to display the gate counts similarly is there a way to do so? q2 = QuantumRegister(2) circuit = QuantumCircuit(q2) circuit.cu1(math.pi/2, q2[0], q2[1]) print(circuit)",<quantum-gate><quantum-algorithms><qiskit><programming><entanglement>,4/29/2020 4:42,,,,
11916.0,Is it right to think of superposition as just angle?,"Based on my current understanding, a qubit is represented as a vector $(a, b)$ which satisfy $a^2 + b^2 = 1$. Classical bit one can be represented as $(0, 1)$ and bit zero can be represented as $(1, 0)$. And then we can have things that cannot be described isomorphically in classical computing such as $(\frac{1}{\sqrt{2}}, \frac{1}{\sqrt{2}})$. Then, I came to a realization where this is quite similar to trigonometry identity where $\sin^2(t) + \cos^2(t) = 1$. Thus, I'm wondering if a qubit is a point $p$ that lies anywhere on the circumference of a unit circle, can a qubit $(a, b)$ be described as $(\sin(t), \cos(t))$ where $t$ is the angle measured from positive $x$-axis to the line formed between $p$ and center of the circle? Is this analogy faulty?",<mathematics><classical-computing><superposition>,05/08/2020 15:04,,,,
11920.0,SPSA max_trials,"I'm using SPSA as an optimizer in VQE algorithm. The code runs on ibmq-qasm-simulator. I've set SPSA max_trials parameter to 500, but, when I run the code, it makes 1000 iterations. I've tried with COBYLA optimizer too, and it makes correctly 500 iterations. Does someone know why? Thanks",<qiskit><programming><optimization><vqe>,05/08/2020 16:35,,,,
11966.0,Trying to get a provider from IBMQ but get 'No provider matches the criteria.',"I have created a circuit and then run the following: provider = IBMQ.get_provider('ibm-q') And this is what I get: IBMQProviderError Traceback (most recent call last) &lt;ipython-input-24-d651cdcd236d&gt; in &lt;module&gt; ----&gt; 1 provider = IBMQ.get_provider('ibm-q') ~\anaconda3\lib\site-packages\qiskit\providers\ibmq\ibmqfactory.py in get_provider(self, hub, group, project) 352 353 if not providers: --&gt; 354 raise IBMQProviderError('No provider matches the criteria.') 355 if len(providers) &gt; 1: 356 raise IBMQProviderError('More than one provider matches the criteria.') IBMQProviderError: 'No provider matches the criteria.'",<qiskit><programming><ibm-q-experience><ibm-quantum-devices>,05/11/2020 12:49,,,,
12051.0,Do I have to upgrade to personal computer or laptop computer in order to be able to use the IBM Quantum Experience website or run code locally?,I currently have a tablet I don't have a desktop or laptop to access the IBM Quantum Experience. Do I have to upgrade to personal computer or laptop computer in order to be able to use the website or run code locally?,<programming><ibm-q-experience>,5/16/2020 13:57,,,,
12067.0,Creating Hamiltonian Simulation Operator in Q#,"I am trying to create a unitary operator $U = \sum^{T - 1}_{k=0}$ $|k\rangle$ $\langle k |$ $ \otimes$ $e^{i A k}$ in Q#, where A is a Hermitian matrix. For the beginning, I just want A to be a combination of 2 Pauli matrices, say $A = X + 2Z$. This is the code that I have, where input is of type Qubit[3] and register of Qubit[2]: ... let SIZE_OF_MATRIX = 2; let unitaryGenerator = (2 ^ SIZE_OF_MATRIX, ConstructU); let registerLE = LittleEndian(register); MultiplexOperationsFromGenerator(unitaryGenerator, registerLE, input); ... function ConstructU (j : Int) : (Qubit[] =&gt; Unit is Adj + Ctl) { let generatorSystem = GeneratorSystem(2, MapToGeneratorIndex); let evolutionGenerator = EvolutionGenerator(PauliEvolutionSet(), generatorSystem); let unitaryOperator = TrotterStep(evolutionGenerator, 1, - IntAsDouble(j)); return unitaryOperator; } // The purpose of this function is to map each part of the Hamiltonian generator // to a generator index. // Initially, we want to test the matrix A = X + 2Z. function MapToGeneratorIndex (index : Int) : GeneratorIndex { // We only have 2 terms, hence index can only be 0 or 1 if (index == 0) { // Here we just want X return GeneratorIndex(([1], [1.0]), [0]); } elif (index == 1) { // Here we want 2Z return GeneratorIndex(([3], [2.0]), [0]); } // TODO: throw an error return GeneratorIndex( ([1000], [1000.0]), [0]); } Does anyone know what am I doing incorrectly? I am not getting the result that I am expecting. I know the code is messy but I am just trying to make it work for a basic 2x2 matrix first. Thanks for the help!",<programming><hamiltonian-simulation><q#>,5/18/2020 15:58,,,,
12096.0,How to get running time for each circuit executed on IBM's quantum processors in one round?,"I want to execute multiple circuits in one round on IBM's backends, especially the 16-qubit one, to save time. For instance, execute([grover_1, grover_2, grover_3], backend). However, I found result given by that quantum processor contain only one overall time like this: {'backend_version': '2.1.0', 'backend_name': 'ibmq_16_melbourne', 'results': [{'header': ..., 'success': True, 'shots': 1024, 'meas_level': 2, 'data': {'counts': {}}, 'memory': False}],}, {'header': ..., 'success': True, 'shots': 1024, 'meas_level': 2, 'data': {'counts': {}}, 'memory': False}], 'qobj_id': ..., 'status': 'Successful completion', 'date': '...', 'header': {'backend_version': '2.1.0', 'backend_name': 'ibmq_16_melbourne'}, 'success': True, 'job_id': '...', 'execution_id': '...', 'time_taken': 7.73473865282683} while simulators can provide time counted for each circuit in the result of one instance like: {'date': '...', 'results': [{'shots': 1024, 'header': ..., 'data': {}, 'success': True, 'status': 'DONE', 'time_taken': 0.00136636000000000003, ...}, {'shots': 1024, 'header': ..., 'data': {}, 'success': True, 'status': 'DONE', 'time_taken': 0.00263673800000000008, ...}], 'header': {'backend_version': '0.1.547', 'backend_name': 'ibmq_qasm_simulator'}, 'backend_version': '0.4.1', 'job_id': '...', 'success': True, 'status': 'COMPLETED', 'qobj_id': '...', 'backend_name': 'ibmq_qasm_simulator', 'time_taken': 0.00438376, 'metadata': {..., 'time_taken': 0.00438376}}. So anyone knows why and how to deal with the issue of counting time for each circuit executed on quantum processors without iteration which takes too much waiting time? Or alternatively, how to make circuits executed in distinct instances queued sequentially, instead of queueing one after finishing the previous one, if I can only do something like: for n in range(1,10): start = time.time() quantumAlgorithm(n) end = time.time()",<qiskit><programming><ibm-q-experience>,5/20/2020 14:05,,,,
12130.0,Are there patterns in the numbers created with qrng by entangled qubits?,"I want to examine the graph of 2 sets consisting of 1000 numbers created with quantum random number generator which were created by entangled qubits and see if there is a pattern in the randomly generated number series. How can I do this with Q#? So by doing that I think,I can entangle two qubits in Sample Quantum Random Number Generator operation SampleQuantumRandomNumberGenerator() : Result { // Allocate two qubits using ((q1, q2) = (Qubit(), Qubit())) { // Prepare Bell state (|00â© + |11â©) / sqrt(2) on them H(q1); CNOT(q1, q2); // The measurement results are going to be correlated: you get 0,0 in 50% of the cases and 1,1 in 50% return (MResetZ(q1) == Zero ? 0 | 1, MResetZ(q2) == Zero ? 0 | 1); } But how can I use qubits ( qs(0) for one set qs(1) for one set ) in here for getting 2 sets consisting of 1000 numbers between 0 and 100 ? operation SampleRandomNumberInRange(max : Int) : Int { mutable bits = new Result[0]; for (idxBit in 1..BitSizeI(max)) { set bits += [SampleQuantumRandomNumberGenerator()]; } let sample = ResultArrayAsInt(bits); return sample &gt; max ? SampleRandomNumberInRange(max) | sample; } @EntryPoint() operation SampleRandomNumber() : Int { let max = 100; Message($""Sampling a random number between 0 and {max}: ""); return SampleRandomNumberInRange(max); }",<programming><entanglement><q#>,5/22/2020 12:18,,,,
12136.0,Can't append multiple times with self-defined oracle,"import cirq def set_io_qubits(qubit_count): input_qubits = [cirq.GridQubit(i, 0) for i in range(qubit_count)] return (input_qubits) def debug_oracle(input_qubits): yield (cirq.H(input_qubits[0])) def make_grover_circuit(input_qubits, oracle): c = cirq.Circuit() c.append(oracle) c.append(oracle) c.append(oracle) c.append(cirq.measure(*input_qubits, key='result')) return c def main(): input_qubits = set_io_qubits(2) oracle = debug_oracle(input_qubits) circuit = make_grover_circuit(input_qubits, oracle) print('Circuit:') print(circuit) if __name__ == '__main__': main() I add c.append(oracle) three times in make_grover_circuit. However, when I print the circuit, it seems there is only one oracle. Is it a bug? Or just I can't .append my oracle more than once? Here is my result of the program. /Library/Frameworks/Python.framework/Versions/3.7/bin/python3 /Users/a123/Desktop/Cirq/test.py Circuit: (0, 0): âââHâââM('result')âââ â (1, 0): âââââââMâââââââââââââ Process finished with exit code 0",<quantum-gate><programming><cirq>,5/22/2020 19:09,,,,
12141.0,How to ignore spins is Qiskit chemistry package?,"Is it possible to use built-in qiskit.chemistry tools, such as VQE, UCCSD, etc., without using the notion of spins ('alpha'/'beta')? Let's say, I want to decsribe a system having 5 fermionic modes in the second-quantized formalism. I want to start from a state in which 3 of them are occupied. I can provide a second-quantized Hamiltonian written in terms of $h_1$ and $h_2$ coefficients and ladder operators. How do I do all that?",<qiskit><programming>,5/23/2020 3:51,,,,
12270.0,Passing an array of qubits into Q# using Python,"I am trying to learn Q# and have very limited knowledge in Q#. As the title suggests, I am trying to pass an array of qubits into an operation using a python script to call the operation which is written in Q#. For Example: Consider the following Q# code: operation SlightlyComplicated(register : Qubit[], pauli : String[]): Bool { // Does something and returns a bool value } The above operation is saved in a file called Program.qs which is saved in the same folder as the python code under the name TempQuant and then here's the python code that is responsible for calling this operation: import qsharp from qsharp import Result from Quantum.TempQuant import SlightlyComplicated res = SlightlyComplicated.simulate(register = , pauli = ['X', 'Y', 'Z', 'Z']) print(res) Since pauli is an array of Strings, it is easy to pass it through python since they share this type, but for types like qubit, Result, Pauli(which are exclusively present in Q#), how am I supposed to pass them through python into their respective counterparts in Q#? For reference, I am using Visual Studio Code to write the codes.",<programming><q#>,06/01/2020 13:29,,,,
12273.0,Problem with the API-token from IBM TypeError,"English/Englisch: Hi, could anyone help me please?I have a problem with the API-token line 8, in random_qubit IBMQ.load_account('API-token is normally standing here but I delete it for the question') TypeError: load_account() takes 1 positional argument but 2 were given If someone has the solution or the same problem, please comment it below this question And sorry for my bad english. German/Deutsch: Hey kÃ¶nnte mir wer bitte helfen? Ich hab ein Problem und zwar line 8, in random_qubit IBMQ.load_account('API-Token hab ich heraus gelÃ¶scht wegen Kommentar sonst wÃ¼rde hier der API-Token stehen') TypeError: load_account() takes 1 positional argument but 2 were given Falls jemand die LÃ¶sung bzw das gleiche Problem hat / hatte bitte unter diesen Kommentar kommentieren",<qiskit><programming>,06/01/2020 16:53,,,,
12277.0,How to obtain the density matrix using tomography in the real device?,"I am trying to run the QFT algorithm for n=5 (n number of qubits). The number of experiments that it generates is bigger than the one allowed by the IBM devices (i.e. 75). Therefore, I have tried to used the IBMQJobManager but this is not working as my result is not the counts but the density matrix obtain from the tomography process. Is it possible to make it work? I have made the following attempt (qft is a function that I have created that implements the QFT algorithm): n=5 beta=0.5*np.pi state=initial_state_QFT(n,beta) qr=QuantumRegister(n) cr=ClassicalRegister(n) qc=QuantumCircuit(qr) qc.initialize(state,qr) qft(qc,n) qst = tomo.state_tomography_circuits(qc, qr) job = job_manager.run(qst, backend=device, name='foo',shots=8192) statefit = tomo.StateTomographyFitter(job.results(), qst) p, M, weights = statefit._fitter_data(True, 0.5) M_dg = np.conj(M).T linear_inversion_matrix = np.linalg.inv(M_dg @ M) @ M_dg rho = linear_inversion_matrix @ p rho = np.reshape(rho, (2**n, 2**n)) Thank you in advance for your answer!",<qiskit><programming><ibm-q-experience><quantum-fourier-transform><state-tomography>,06/01/2020 17:33,,,,
12280.0,Install qiskit in django project,"I was wondering if it's possible to use qiskit inside a django project. I found some ways to install jupyter notebooks, but I am not sure what is happening with qiskit. Ideally I would like to import and use qiskit to a web app with a very simple user interface. I haven't found anything similar. Any ideas? Thank you!",<qiskit><programming><ibm-q-experience>,06/01/2020 20:52,,,,
12312.0,Software used for modelling quantum processors,"What kind of software is used for modelling quantum processor architectures? Not just simulate the output, but the one that is actually used in research.",<programming><resource-request><experimental-realization>,06/03/2020 08:52,,,,
12382.0,Unable to use qiskit_textbook module,"When I tried to use the Qiskit textbook module, it threw the following error: Command was: from qiskit_textbook.tools import array_to_latex array_to_latex(final_state, pretext=""\\text{Statevector} = "") Error was: --------------------------------------------------------------------------- ModuleNotFoundError Traceback (most recent call last) &lt;ipython-input-9-fe86c66f7ae0&gt; in &lt;module&gt; ----&gt; 1 from qiskit_textbook.tools import array_to_latex 2 array_to_latex(final_state, pretext=""\\text{Statevector} = "") ModuleNotFoundError: **No module named 'qiskit_textbook'** When I looked up the version I had, it showed the following: {'qiskit-terra': '0.12.0', 'qiskit-aer': '0.4.1', 'qiskit-ignis': '0.2.0', 'qiskit-ibmq-provider': '0.5.0', 'qiskit-aqua': '0.6.4', 'qiskit': '0.16.1'} Can someone help me in resolving the issue?",<qiskit><programming><textbook-and-exercises>,06/09/2020 06:51,,,,
12457.0,Q# Quantum.MachineLearning namespace doesn't exist error,"I am trying to use the HalfMoon Classifier in Quantum Machine Learning Sample Examples. I am trying to run it locally. However I keep getting this error. No namespace with the name ""Microsoft.Quantum.MachineLearning"" exists. This error is then followed by multiple errors of the identifiers under this namespace not existing. In my python Host.py file I have the following Import Lines import qsharp qsharp.packages.add(""Microsoft.Quantum.MachineLearning::0.11.2006.403"") qsharp.reload() Edit: Replacing Package Version and Making it same as dotnet iqsharp --version did work. However I still seem to getting fail: warnings saying identifiers don't exist and No namespace with the name ""Microsoft.Quantum.MachineLearning"" exists. The program runs correctly but the warnings don't go away. Hence I ask is there anyway to fix these warnings?",<programming><q#>,6/13/2020 10:46,,,,
12507.0,Compiling a classical function to a quantum circuit in practice,"It can be shown that any classical function $f$ can be implemented by a quantum circuit $Q_f$, so that $$ \sum_{x}|x,0^k\rangle \xrightarrow{\mathit{Q_f}} \sum_{x}|x,f(x)\rangle $$ where $f$ has $k$ output bits, and ingnoring normalization. I have seen such circuits called quantum oracles and treated as black boxes in quantum algorithms. If I want to write a quantum computer program that includes the circuit $Q_f$, it is convenient to write a classical program for $f$ in a high level language (like C or Java or python) and have it compiled to a quantum circuit. My question is: is there an implementation of a compiler (preferably open source) that will compile my classical high-level program for $f$ into some representation of the quantum circuit $Q_f$ (e.g. using OpenQASM)? If not, is there a compiler that will compile into reversible gates? Thanks! kgi",<programming><classical-computing>,6/16/2020 5:52,,,,
12547.0,How to assign values to the symbols in a parametrized Cirq circuit without running it?,"Is there a way to use a ParamResolver or Sweep to assign values to the symbols in a parameterized Cirq circuit without running it? For example, something like: #set up parameterized circuit simulator = cirq.Simulator() circuit = cirq.Circuit() alpha = sympy.Symbol('alpha') beta = sympy.Symbol('beta') circuit.append(one_step(alpha, beta)) circuit.append(cirq.measure(*qubits, key='x')) sweep = (cirq.Linspace(key='alpha', start=0.1, stop=0.9, length=5) * cirq.Linspace(key='beta', start=0.1, stop=0.9, length=5)) for param_resolver in study.to_resolvers(sweep): #resolve parameters *line that resolves the symbolic parameters in circuit using param_resolver* #run measurement simulations measurements = simulator.run(circuit=circuit, repetitions=100) Instead of: #set up parametrized circuit simulator = cirq.Simulator() circuit = cirq.Circuit() alpha = sympy.Symbol('alpha') beta = sympy.Symbol('beta') circuit.append(one_step(alpha, beta)) circuit.append(cirq.measure(*qubits, key='x')) sweep = (cirq.Linspace(key='alpha', start=0.1, stop=0.9, length=5) * cirq.Linspace(key='beta', start=0.1, stop=0.9, length=5)) for param_resolver in study.to_resolvers(sweep): #resolve parameters and run measurement simulations in one step measurements = simulator.run(circuit=circuit, param_resolver=param_resolver, repetitions=100)",<programming><cirq>,6/19/2020 7:01,,,,
12567.0,Difference between $Rz$ and $R1$ gate,You are given an operation that implements a single-qubit unitary transformation: either the Rz gate or the R1 gate. The operation will have Adjoint and Controlled variants defined. Your task is to perform necessary operations and measurements to figure out which unitary it was and to return 0 if it was the Rz gate or 1 if it was the R1 gate.,<quantum-gate><q#>,6/19/2020 19:48,,,,
12568.0,How do you decide which rotations to use in a Quantum Machine Learning model?,"I am trying to design a model using Q#'s machine learning library that takes in two features (real numbers from 0 to 1) and classifies as 0 or 1. So how do I decide which Rotations and what seeds to use? ControlledRotation((0, new Int[0]), PauliY, 0) I tried using this as the rotation gate but it gave an inaccurate model for many different seed values. I also tried combining gates: ControlledRotation((0, new Int[0]), PauliY, 0), ControlledRotation((0, new Int[0]), PauliX, 1) but this also gave an inaccurate model. There must surely be a way to analyse what kind of gates to use and not just trial and error. What kind of analysis would be appropriate?",<programming><q#><machine-learning>,6/19/2020 21:36,,,,
12611.0,STO-3G Basis Set,"Can someone please explain why STO-3G is considered to be a good basis set for quantum computing, while it does not help in classical computing? I would also be very grateful for any references to read about as I could not find the needed information.",<classical-computing><superconducting-quantum-computing>,6/22/2020 19:29,,,,
12630.0,How can I print out a state vector of a specific wire?,"Suppose we start from 2 wires (q0 and q1) and through some quantum gates, suppose we measure q1 wire only. As we measure the q1 wire, the state vector of this quantum state would be determined immediately. How can I print out this state vector? In addition, I would like to print out the state vector of q0 wire only. Does anyone know how to do this task via qiskit or cirq or pyquil? (Any other package language is also fine!)",<quantum-state><quantum-algorithms><programming><entanglement>,6/24/2020 7:18,,,,
12722.0,Algorithm to find stabilizer states,"I'm working on a project in which I have to find stabilizer states based on a few criteria, the main one being that it has to have a certain amount of coherence, I'm using the following equation to calculate my coherence based on the density matrix of the state. $$ C_r(\rho) = S_{VN}(\rho_{diag}) - S_{VN}(\rho) $$ Where S is the Von Neumann entropy and rho diag is the matrix with the main diagonal equal the density matrix's main diagonal, and every other term is zero. I'm also defining this to be a 5-qubit stabilizer state. I'm using python and qutip to do these calculations. Is there a better-than-brute-force algorithm to generate stabilizer states? Is there a way to generate stabilizer states at random based on some criteria?",<quantum-algorithms><programming><error-correction><stabilizer-code><stabilizer-state>,6/30/2020 17:41,,,,
12779.0,"Expectation value of an operator error: Composition is not defined over operators of different dimensions,","I am trying to calculate the expectation value of a customized operator on two similar but differently constructed states $\phi = \phi_2 =\frac{1}{\sqrt{2}}\left( |001â© + |011â©\right)$ which consist of more qubits than the operator. (via Qiskit) import numpy as np from qiskit import QuantumCircuit from qiskit.aqua.operators import CircuitOp, state_fns, Zero, One circuit = QuantumCircuit(2) circuit.z(0) circuit.z(1) op = CircuitOp(circuit) psi = QuantumCircuit(3) psi.h(1) psi.x(2) psi = state_fns.CircuitStateFn(circuit) psi2 = 1 / np.sqrt(2) * ((Zero ^ Zero ^ One) + (Zero ^ One ^ One)) print('Expectation for phi:', psi.adjoint().compose(op).compose(psi).eval().real) # Expectation for phi: 1.0 print('Expectation for phi2:', psi2.adjoint().compose(op).compose(psi2).eval().real) # Error The second expectation raises an error: ValueError: Composition is not defined over Operators of different dimensions, 3 and 2, respectively. Why is this happening? Why the first expectation is executed fine but not the second one?",<quantum-gate><quantum-state><qiskit><programming>,07/04/2020 11:10,,,,
12886.0,Can quantum computing help to recover a lost private key?,I lost a private key for an ethereum wallet. While seeking for information I found out that only quantum computers can decrypt a public key. Is this really a possibility? Thanks in advance.,<programming>,7/13/2020 19:04,,,,
12919.0,How do you turn the CX gate upside down on ibm-q-experience?,"I am learning how to make Grover's algorithm but the last cx gate needs to be the opposite way around. It always makes the top qubit the control, so how do you turn it around?",<programming><ibm-q-experience>,7/16/2020 6:47,,,,
12923.0,Defining a Grassmann Algebra in Python,"I am trying to implement a Grassmann algebra in Python and was wondering if anyone could recommend any packages or suggest how to do so? I want to define the following multiplication rules over $\Bbb{C}^{2n}$ with standard basis vectors $e_j$ via $$e_j^2=0 \text{ and the anti-commutation rule } e_ie_j+e_je_i=0$$ I then plan on defining an exponential function of quadratic terms in these basis vectors in a way that respects the relations above, ie $\exp{(ie_ae_b)}$, via the power series definition. I would be very grateful for any suggestions on how to program this!",<programming><clifford-group>,7/16/2020 10:49,,,,
12979.0,VQE jobs do not appear in queue,"I am trying to calculate the ground state energy of some simple molecules using 'MolecularGroundStateEnergy' tools in qiskit. When I run the calculations for very small molecules (e.g. H2, HeH+) the jobs appear in the queue very quickly and the calculations work independent of which backend I select. However, running the same code with slightly larger molecules (e.g. LiH, BeH2 and water) the jupyter notebook runs indefinitely and the jobs do not show in the IMBQ queue. Note: I have run successful calculations for all these molecules using the state-vector simulator with no issues. Here is the function i use to calculate energy via VQE given a molecule (created from PySCF driver): def calc_vqe_energy(molecule): driver = molecule energy = MolecularGroundStateEnergy(driver = driver, transformation=TransformationType('full'), qubit_mapping=QubitMappingType('parity'), two_qubit_reduction=True, freeze_core=False, z2symmetry_reduction='auto') solver = energy.get_default_solver(quantum_instance) #calculate energy using the above solver calc = energy.compute_energy(solver) return calc this is set up to run using the quantum instance: IBMQ.save_account(token) IBMQ.load_account() provider = IBMQ.get_provider(hub='ibm-q') backend = provider.get_backend(&quot;ibmq_qasm_simulator&quot;) coupling_map = backend.configuration().coupling_map quantum_instance = QuantumInstance(backend=backend, shots=1000, coupling_map=coupling_map, measurement_error_mitigation_cls=CompleteMeasFitter, cals_matrix_refresh_period=30, skip_qobj_validation=False) Thanks for the help!",<qiskit><programming><ibm-q-experience><vqe><chemistry>,7/20/2020 12:51,,,,
13071.0,Making custom gate in Qiskit?,"I have been trying to make a gate in qiskit in terms of the basic gates, but I keep on getting an error when I apply it to a circuit. This is my gate: class LGate(Gate): def __init__(self, label=None): super().__init__('l', 1, [], label=label) def _define(self): from qiskit.circuit.quantumcircuit import QuantumCircuit from qiskit.circuit.library import U3Gate q = QuantumRegister(1, 'q') qc = QuantumCircuit(q, name=self.name) rules = [ (U3Gate(pi, 0, pi), [q[0]], []) ] qc._data = rules self.definition = qc Of course this is just an X gate, but I was just trying a basic example. Running the program: circ = QuantumCircuit(2) circ.l(0) print(circ) Error: AttributeError: 'QuantumCircuit' object has no attribute 'l'",<quantum-gate><qiskit><programming>,7/28/2020 13:17,,,,
13102.0,How can I load a probability distribution using a quantum circuit in Qiskit?,Can someone suggest me a way to load a distribution (for example a discretized Gaussian distribution) into a quantum computer using a quantum circuit? I tried to implement the code using Qiskit.,<qiskit><programming><circuit-construction><quantum-computing-for-finance>,7/30/2020 10:34,,,,
13130.0,What is the maximum circuit depth for Qiskit Aer Simulator?,"I'm running some simulator circuit on my computer, and I see that (using 3 qubits, and thousands of classical registers), the max cap seems to be about qc.depth() slightly less than 150000 before the kernel crash into oblivion (with or without optimization_level = 3, so I don't think that helps). I have plenty of RAM left and I don't see them filling up, and the circuits always only take a few seconds to run since I only do 1 shot so I doubt if it's a CPU problem. What is the cause of this, and is there any way to be able to run at higher depth? Thanks!",<qiskit><programming><circuit-construction>,08/01/2020 02:07,,,,
13200.0,How can I mesure a register of qubits and grab the index of the qubit with the highest probability in Q#?,"I have an array of qubits, with indices to represent each such that if we have 3 qubits, we have 0, 1, 2 representing each. From here I would like to measure the probability of our qubits after running it through some gates. How can I grab these probabilities and spit out one of the indices based on which has the highest probability? Cheers!",<programming><q#>,08/06/2020 19:15,,,,
13251.0,What is the right way to prepare a specific qubit state in Qiskit / Q#?,"There are two possibilities to prepare a qubit in a particular state like $ | - \rangle $ in Qiskit. The first approach is using the initialize function: qc = QuantumCircuit(1) initial_state = [1/sqrt(2),-1/sqrt(2)] qc.initialize(initial_state, 0) The second approach is using standard quantum gates: qreg_q = QuantumRegister(1, 'q') creg_c = ClassicalRegister(1, 'c') qc = QuantumCircuit(qreg_q, creg_c) qc.x(qreg_q[0]) qc.h(qreg_q[0]) Are these two possibilities different? What is the &quot;best practice&quot; for preparing an arbitrary qubit state? Is there a comparable initialize function in Q#?",<quantum-state><qiskit><programming><q#>,08/10/2020 19:18,,,,
13272.0,Qiskit Portfolio Optimization Application,"I recently got flung into the world of quantum computing and I'm a beginner at coding. I was assigned to do the Portfolio Optimization tutorial of the Qiskit Finance Tutorials and input real data. Truth be told, I'm clueless. It's my understanding that I have to replace the &quot;TICKER&quot; and &quot;RandomDataProvider&quot; parts of the code in order to generate a real-life portfolio. # Generate expected return and covariance matrix from (random) time-series stocks = [(&quot;TICKER%s&quot; % i) for i in range(num_assets)] data = RandomDataProvider(tickers=stocks, start=datetime.datetime(2016,1,1), end=datetime.datetime(2016,1,30)) data.run() mu = data.get_period_return_mean_vector() sigma = data.get_period_return_covariance_matrix() I've imported Quandl and WikipediaDataProvider. I want to keep the number of assets the same, using Microsoft &quot;MSFT&quot;, Disney &quot;DIS&quot;, Nike &quot;NKE&quot;, and Home Depot &quot;HD&quot; stocks. How might I apply this financial from Quandl to the tutorial? I've tried this so far: num_assets = 4 # Generate expected return and covariance matrix from (random) time-series stocks = [(&quot;MSFT%s&quot; , &quot;DIS%s&quot; , &quot;NKE%s&quot; , &quot;HD%s&quot; % i) for i in range(num_assets)] data = WikipediaDataProvider(tickers=stocks, token=&quot;xeesvko2fu6Bt9jg-B1T&quot;, start=datetime.datetime(2016,1,1), end=datetime.datetime(2016,1,30)) data.run() mu = data.get_period_return_mean_vector() sigma = data.get_period_return_covariance_matrix() But get the error: --------------------------------------------------------------------------- TypeError Traceback (most recent call last) &lt;ipython-input-59-19e4d9cde1e3&gt; in &lt;module&gt; 3 # Generate expected return and covariance matrix from (random) time-series 4 stocks = [(&quot;MSFT%s&quot; , &quot;DIS%s&quot; , &quot;NKE%s&quot; , &quot;HD%s&quot; % i) for i in range(num_assets)] ----&gt; 5 data = WikipediaDataProvider(tickers=stocks, 6 token=&quot;xeesvko2fu6Bt9jg-B1T&quot;, 7 start=datetime.datetime(2016,1,1), TypeError: Can't instantiate abstract class WikipediaDataProvider with abstract methods run I apologize for my limited coding skills - I'm very new to all of this! Thank you in advance.",<qiskit><programming><optimization><quantum-computing-for-finance>,08/12/2020 03:25,,,,
13279.0,Type object 'AllPairs' has no attribute 'params',"When I try QSVM over Iris data, it needs multiclass extension, but when I provide it, a following error is returned: AttributeError Traceback (most recent call last) &lt;ipython-input-18-86cd4e7dd846&gt; in &lt;module&gt; 2 3 feature_map = ZZFeatureMap(feature_dimension=feature_dim, reps=2, entanglement='linear') ----&gt; 4 qsvm = QSVM(feature_map, training_input, test_input, multiclass_extension=AllPairs) d:\anaconda\envs\ai\lib\site-packages\qiskit\aqua\algorithms\classifiers\qsvm\qsvm.py in __init__(self, feature_map, training_dataset, test_dataset, datapoints, multiclass_extension, quantum_instance) 148 else: 149 multiclass_extension.set_estimator(_QSVM_Estimator, [feature_map]) --&gt; 150 qsvm_instance = _QSVM_Multiclass(self, multiclass_extension) 151 152 self.instance = qsvm_instance d:\anaconda\envs\ai\lib\site-packages\qiskit\aqua\algorithms\classifiers\qsvm\_qsvm_multiclass.py in __init__(self, qalgo, multiclass_classifier) 37 super().__init__(qalgo) 38 self.multiclass_classifier = multiclass_classifier ---&gt; 39 self.multiclass_classifier.params.append(qalgo) 40 41 def train(self, data, labels): AttributeError: type object 'AllPairs' has no attribute 'params' The code is : seed = 10598 feature_map = ZZFeatureMap(feature_dimension=feature_dim, reps=2, entanglement='linear') qsvm = QSVM(feature_map, training_input, test_input, multiclass_extension=AllPairs) ```",<qiskit><programming><ibm-q-experience>,08/12/2020 11:45,,,,
13293.0,Simulating a Quantum Network over a real Classical Network Using Simulaqron,I'm trying to simulate a quantum network over a real classical network using the Simulaqron framework. I know the documentations says this is possible but I am having trouble finding examples of how to do this exactly. What are the steps to simulating a quantum network over a classical network in Simulaqron? Also are there other frameworks that can do this?,<programming><simulation><communication><quantum-networks>,8/13/2020 0:29,,,,
13298.0,Qiskit QSVM - Alphas and Support Vectors,"I just started using Qiskit and I have implemented the QSVM example. However, I having trouble with the return. The qsvm.predict() results are reasonable but when trying to calculate the margin myself, this does not make sense. I was hoping someone could help me: xData = qsvm_res['svm']['support_vectors'] yData = qsvm_res['svm']['yin'] qsvm_alphas = qsvm_res['svm']['alphas'] w = np.zeros(n_features) for n in range(len(qsvm_alphas)): w += qsvm_alphas[n]*yData[n]*xData[n] Thanks, Matthias",<qiskit><programming><quantum-enhanced-machine-learning>,8/13/2020 14:51,,,,
